,date,open,close,high,low,volume,amount,return
1130,2013-02-05,11.227,11.512,12.037,11.053,171868.0,1978544.416,0.12818079875787114
1131,2013-02-06,11.593,11.632,11.836,11.381,87406.0,1016706.592,0.1430542381650428
1132,2013-02-07,11.597,12.797,12.797,11.536,186530.0,2387024.41,0.04539742381401202
1133,2013-02-08,12.732,13.465,13.692,12.647,162921.0,2193731.265,-0.04942656307806148
1134,2013-02-18,13.515,13.503,13.665,13.31,75962.0,1025714.886,-0.05172286031863649
1135,2013-02-19,13.495,13.079,13.615,13.029,71063.0,929432.9770000001,-0.027142747916507393
1136,2013-02-20,13.079,13.256,13.33,12.735,72503.0,961099.768,-0.03303004816882027
1137,2013-02-21,13.079,13.31,13.696,12.948,77199.0,1027518.6900000001,-0.018610608800482265
1138,2013-02-22,13.272,12.847,13.538,12.759,69995.0,899225.765,0.03218834426862216
1139,2013-02-25,12.955,12.797,13.11,12.55,52040.0,665955.88,0.0
1140,2013-02-26,12.766,12.724,13.26,12.616,49810.0,633782.4400000001,0.03390096523581576
1141,2013-02-27,12.743,12.647,13.032,12.508,43865.0,554760.655,0.0726482213438735
1142,2013-02-28,12.65,13.025,13.029,12.616,37606.0,489818.15,0.05008834600906509
1143,2013-03-01,13.017,13.372,13.538,12.886,62372.0,834038.384,-0.008778568185258018
1144,2013-03-04,13.214,12.766,13.534,12.662,62352.0,795985.632,0.02006376856676262
1145,2013-03-05,12.859,13.175,13.175,12.712,42110.0,554799.25,-0.06697681287845225
1146,2013-03-06,13.542,13.569,13.765,13.191,70401.0,955271.1690000001,-0.09169117647058822
1147,2013-03-07,13.6,13.669,14.024,13.503,88009.0,1202995.021,-0.0848792697290931
1148,2013-03-08,13.584,13.098,13.654,13.04,52550.0,688299.9,-0.03860944470081529
1149,2013-03-11,13.002,13.117,13.407,12.959,31590.0,414366.03,-0.060103864365358084
1150,2013-03-12,13.094,12.635,13.252,12.269,68259.0,862452.465,0.007691691370883769
1151,2013-03-13,12.481,12.353,12.481,12.087,46084.0,569275.652,0.056809905316824505
1152,2013-03-14,12.357,12.431,12.585,12.346,25253.0,313920.043,0.06125230497875411
1153,2013-03-15,12.473,12.5,12.859,12.454,56656.0,708200.0,0.05983999999999989
1154,2013-03-18,12.5,12.307,12.6,12.276,27984.0,344399.088,0.11286259852116687
1155,2013-03-19,12.307,12.577,12.608,12.307,32250.0,405608.25,0.10326475494479292
1156,2013-03-20,12.589,13.059,13.106,12.558,50053.0,653642.127,0.07471220553480196
1157,2013-03-21,13.117,13.237,13.457,12.971,54349.0,719417.713,0.0066482408306567375
1158,2013-03-22,13.387,13.248,13.619,13.106,41670.0,552044.1599999999,0.05129561078794298
1159,2013-03-25,13.237,13.696,13.719,13.079,70086.0,959897.856,0.012465170846165163
1160,2013-03-26,13.638,13.889,13.978,13.349,58989.0,819298.221,-0.04789560478956045
1161,2013-03-27,13.947,14.097,14.294,13.889,73492.0,1036016.7239999999,-0.031545965961689126
1162,2013-03-28,14.043,13.476,14.043,13.426,51474.0,693663.6240000001,0.06260958503798952
1163,2013-03-29,13.688,13.916,14.082,13.256,58427.0,813070.132,0.05277557779537778
1164,2013-04-01,13.889,13.808,14.213,13.719,40474.0,558864.992,0.0308700400436841
1165,2013-04-02,13.735,13.279,13.962,13.252,58214.0,773023.706,0.016895146350500267
1166,2013-04-03,13.495,13.6,13.735,13.167,42360.0,576096.0,0.02460061501537525
1167,2013-04-08,13.333,14.545,14.815,13.198,87044.0,1266054.98,-0.0591364421416235
1168,2013-04-09,14.475,14.622,14.718,14.429,56835.0,831041.37,-0.027032661570535188
1169,2013-04-10,14.39,14.159,14.437,13.939,87274.0,1235712.566,0.002943031322261813
1170,2013-04-11,14.271,13.723,14.271,13.657,50975.0,699529.925,0.028244495944380166
1171,2013-04-12,13.808,13.661,14.012,13.657,35839.0,489596.57899999997,0.05265098444067551
1172,2013-04-15,13.561,13.619,13.727,13.384,23533.0,320495.92699999997,0.09076693968726723
1173,2013-04-16,13.43,14.001,14.001,13.43,41273.0,577863.2729999999,0.022576266342787754
1174,2013-04-17,13.997,14.313,14.383,13.931,49030.0,701766.39,0.05172654830141199
1175,2013-04-18,14.306,14.198,14.433,14.163,40507.0,575118.386,0.03545448124867567
1176,2013-04-19,14.159,14.275,14.344,14.082,63871.0,911758.525,0.012119089316987797
1177,2013-04-22,14.275,14.649,14.761,14.209,69759.0,1021899.5909999999,-0.018451178451178385
1178,2013-04-23,14.85,14.313,14.869,13.889,87985.0,1259329.3050000002,0.03188631221719462
1179,2013-04-24,14.144,15.046,15.12,13.916,99233.0,1493059.7179999999,0.00514396419266494
1180,2013-04-25,14.969,14.661,15.108,14.637,81118.0,1189270.998,0.048936750272628116
1181,2013-04-26,14.672,14.448,14.954,14.39,41756.0,603290.688,0.05502491694352152
1182,2013-05-02,14.448,14.576,14.888,14.352,53882.0,785384.032,0.05120216728750426
1183,2013-05-03,14.765,14.595,15.089,14.506,92693.0,1352854.335,0.022226739852273525
1184,2013-05-06,14.757,15.046,15.085,14.402,87923.0,1322889.4579999999,0.004891915118661938
1185,2013-05-07,15.127,15.39,15.895,15.12,146130.0,2248940.7,-0.018480896520086554
1186,2013-05-08,15.259,15.243,15.799,15.143,89114.0,1358364.702,0.006537229522128429
1187,2013-05-09,15.297,15.521,15.679,15.008,90648.0,1406947.608,-0.029232564169043296
1188,2013-05-10,15.428,15.085,15.428,14.911,66283.0,999879.055,0.0038548451415658658
1189,2013-05-13,15.046,15.201,15.309,14.857,50302.0,764640.702,0.012226554755138563
1190,2013-05-14,15.131,14.977,15.309,14.853,46637.0,698482.349,0.05901900837431873
1191,2013-05-15,15.046,15.397,15.397,14.892,60050.0,924589.85,0.006040137689160119
1192,2013-05-16,15.397,14.977,15.629,14.807,95262.0,1426738.974,0.030970174375547055
1193,2013-05-17,14.853,15.104,15.135,14.699,56387.0,851669.2479999999,0.05024591253489308
1194,2013-05-20,15.046,15.316,15.505,14.745,95549.0,1463428.4840000002,0.04335335596761558
1195,2013-05-21,15.316,15.934,15.984,15.262,125340.0,1997167.5599999998,0.0031486146095718315
1196,2013-05-22,15.88,15.49,15.922,15.39,85083.0,1317935.67,0.04976119788305167
1197,2013-05-23,15.494,15.313,16.049,15.313,88573.0,1356318.3490000002,0.15076522305437967
1198,2013-05-24,15.355,15.802,15.926,15.355,69264.0,1094509.728,0.10193781544021441
1199,2013-05-27,16.049,15.98,16.35,15.903,66769.0,1066968.62,0.033226217183047524
1200,2013-05-28,16.493,15.93,16.574,15.76,122009.0,1943603.3699999999,0.026991234155262722
1201,2013-05-29,15.857,16.265,16.35,15.706,82693.0,1345001.645,0.03475116450110316
1202,2013-05-30,16.316,17.67,17.894,16.273,205160.0,3625177.2,-0.05338636490952886
1203,2013-05-31,17.851,17.685,18.075,17.438,117963.0,2086175.6549999998,-0.030760531523890355
1204,2013-06-03,17.685,17.041,17.863,16.917,108477.0,1848556.557,-0.02416476508103682
1205,2013-06-04,17.091,16.285,17.161,15.806,116920.0,1904042.2,0.13184846989141175
1206,2013-06-05,16.208,16.883,17.025,16.204,108042.0,1824073.086,0.0759966777408636
1207,2013-06-06,16.856,16.898,17.149,16.397,80446.0,1359376.508,0.08979446780785416
1208,2013-06-07,16.883,17.141,17.311,16.474,93792.0,1607688.6719999998,0.06612109351835382
1209,2013-06-13,16.863,16.678,17.045,16.011,71056.0,1185071.968,0.03602915246267768
1210,2013-06-14,17.014,18.345,18.345,16.917,175738.0,3223913.61,-0.03221083455344054
1211,2013-06-17,18.441,18.137,18.92,18.056,127934.0,2320338.958,-0.06706613160354014
1212,2013-06-18,18.191,18.399,18.692,17.755,88498.0,1628274.702,-0.06035149773405557
1213,2013-06-19,18.094,17.978,18.113,17.519,112594.0,2024214.9320000003,0.05344973246972695
1214,2013-06-20,17.755,17.627,18.403,17.596,75453.0,1330010.031,0.05917264073334105
1215,2013-06-21,17.018,17.847,17.94,16.736,91172.0,1627146.6840000001,-0.0021832838828862444
1216,2013-06-24,17.863,16.971,18.241,16.752,126529.0,2147323.659,0.09316126058650687
1217,2013-06-25,17.357,17.002,17.701,15.274,233677.0,3972976.354,0.08760463249627337
1218,2013-06-26,17.442,18.704,18.704,17.276,236693.0,4427105.872,0.030637124986748532
1219,2013-06-27,18.866,18.025,19.036,17.828,172629.0,3111637.7249999996,0.07491328186192248
1220,2013-06-28,17.874,17.824,18.38,17.496,109104.0,1944669.6960000002,0.04890967487462672
1221,2013-07-01,17.747,18.974,19.236,17.554,160652.0,3048211.048,-0.0178308436776774
1222,2013-07-02,19.012,18.97,19.653,18.85,120395.0,2283893.15,-0.002269967798131378
1223,2013-07-03,18.943,19.444,19.668,18.75,129680.0,2521497.92,0.009173836425831805
1224,2013-07-04,19.294,19.213,19.749,19.016,96632.0,1856590.6160000002,0.03349804941482426
1225,2013-07-05,19.225,18.615,19.387,18.53,85683.0,1594989.045,0.09150005462689825
1226,2013-07-08,18.306,18.673,19.282,18.179,81719.0,1525938.8869999999,0.1606594472280587
1227,2013-07-09,18.561,18.9,18.939,18.248,72639.0,1372877.0999999999,0.13155829889627046
1228,2013-07-10,19.117,19.471,19.869,19.117,115773.0,2254216.083,0.12184852374839528
1229,2013-07-11,19.475,19.869,20.158,19.174,111678.0,2218930.182,0.1468116160853592
1230,2013-07-12,19.869,19.981,20.44,19.792,82068.0,1639800.708,0.08120204603580561
1231,2013-07-15,20.332,21.543,21.941,20.297,130285.0,2806729.755,0.031046662948503556
1232,2013-07-16,21.516,21.632,22.13,21.327,89387.0,1933619.584,0.05385539940828399
1233,2013-07-17,21.632,21.848,22.261,21.262,91878.0,2007350.544,0.10905832069488497
1234,2013-07-18,21.759,22.786,22.948,21.489,108838.0,2479982.668,-0.01984126984126977
1235,2013-07-19,22.932,21.983,23.075,21.979,100340.0,2205774.22,0.08273513712497715
1236,2013-07-22,21.732,22.184,22.434,21.617,67447.0,1496244.2480000001,0.014719080954945118
1237,2013-07-23,22.284,22.797,23.063,22.284,78928.0,1799321.6160000002,-0.06929264667307844
1238,2013-07-24,22.874,24.132,24.421,22.762,108265.0,2612650.98,-0.13358239933582394
1239,2013-07-25,24.09,22.477,24.236,22.446,120023.0,2697756.971,-0.032444092269765856
1240,2013-07-26,22.716,23.53,23.912,21.991,111133.0,2614959.49,-0.04794139068591752
1241,2013-07-29,23.341,22.612,23.727,22.531,80307.0,1815901.8839999998,-0.007104951537213244
1242,2013-07-30,22.801,21.289,22.978,20.505,171712.0,3655576.768,0.045458779692594486
1243,2013-07-31,21.47,20.872,21.995,20.872,90752.0,1894175.744,0.001854846380671571
1244,2013-08-01,21.026,21.979,22.079,20.529,119303.0,2622160.637,-0.029931482149296862
1245,2013-08-02,22.184,22.222,22.936,22.106,93074.0,2068290.428,-0.06854367185391741
1246,2013-08-05,22.234,22.639,22.786,21.952,62334.0,1411179.426,-0.13207961685487057
1247,2013-08-06,22.759,22.446,22.762,22.299,66932.0,1502355.672,-0.11775483755641947
1248,2013-08-07,22.377,21.065,22.377,20.988,159223.0,3354032.495,-0.05377465857359642
1249,2013-08-08,21.088,21.52,21.524,20.216,144744.0,3114890.88,-0.06380111524163579
1250,2013-08-09,21.52,20.71,21.605,20.455,119886.0,2482839.06,-0.09391261659302896
1251,2013-08-12,20.37,19.753,20.64,19.244,270296.0,5339156.888,-0.045347648261758744
1252,2013-08-13,19.56,19.742,19.985,19.29,129900.0,2564485.8000000003,-0.09242975540731757
1253,2013-08-14,19.788,19.954,20.139,19.522,107625.0,2147549.25,-0.1096102083541024
1254,2013-08-15,20.062,20.147,20.671,20.035,140023.0,2821043.3809999996,-0.06390693458226315
1255,2013-08-16,19.857,18.457,20.563,18.14,241177.0,4451403.889,0.017748917748917625
1256,2013-08-19,18.48,18.673,19.213,18.202,146208.0,2730141.9839999997,0.005329922183135993
1257,2013-08-20,18.762,17.959,19.02,17.284,255178.0,4582741.702,0.030355448914681116
1258,2013-08-21,17.921,17.863,18.117,17.612,112644.0,2012159.7719999999,0.08206908134132007
1259,2013-08-22,17.863,18.588,18.665,17.747,181491.0,3373554.708,0.026027323289594673
1260,2013-08-23,18.519,18.808,18.97,18.248,175991.0,3310038.728,-0.04081632653061229
1261,2013-08-26,18.816,18.862,19.09,18.615,127877.0,2412015.974,-0.045637655040814185
1262,2013-08-27,18.866,18.465,18.87,18.291,123571.0,2281738.515,0.003772347055928993
1263,2013-08-28,18.291,19.329,19.618,17.948,241537.0,4668668.673,-0.07046406953282647
1264,2013-08-29,19.329,19.001,19.475,18.785,129185.0,2454644.185,-0.0036840166307036126
1265,2013-08-30,19.001,18.048,19.136,17.786,146606.0,2645945.0879999995,0.07978813320561229
1266,2013-09-02,17.747,18.005,18.438,17.631,75504.0,1359449.52,0.06140838802981419
1267,2013-09-03,17.978,18.36,18.515,17.855,86466.0,1587515.76,0.018358119518439908
1268,2013-09-04,18.357,17.967,18.357,17.786,84251.0,1513737.717,-0.05159718762110388
1269,2013-09-05,18.063,18.931,19.066,17.986,154017.0,2915695.827,-0.06472094760431124
1270,2013-09-06,18.742,19.163,19.483,18.519,140771.0,2697594.673,-0.09769195022460886
1271,2013-09-09,19.367,19.082,19.475,18.951,104261.0,1989508.402,-0.08548252911813636
1272,2013-09-10,19.232,18.694,19.693,18.574,144776.0,2706442.5439999998,-0.051383610769148436
1273,2013-09-11,18.683,17.131,18.683,16.868,229204.0,3926493.724,0.01631755583844452
1274,2013-09-12,17.282,17.529,17.789,17.127,122806.0,2152666.374,0.075948638221915
1275,2013-09-13,17.367,17.475,17.607,17.247,59846.0,1045808.8500000001,0.0921883974727169
1276,2013-09-16,17.41,17.588,17.994,16.972,97197.0,1709500.8360000001,0.08222826702935504
1277,2013-09-17,17.646,17.723,18.033,17.518,86679.0,1536211.917,0.047801253257915954
1278,2013-09-18,18.033,17.564,18.04,17.375,57057.0,1002149.148,0.04641207615185294
1279,2013-09-23,17.754,18.686,18.702,17.529,136783.0,2555927.138,-0.016124726360190023
1280,2013-09-24,18.729,19.015,19.414,18.582,153552.0,2919791.2800000003,0.04961671742098073
1281,2013-09-25,19.046,19.097,19.302,18.574,127495.0,2434772.015,0.058663028649386106
1282,2013-09-26,19.058,18.895,19.302,18.791,78123.0,1476134.085,0.060152350932492826
1283,2013-09-27,19.035,18.578,19.224,18.578,64718.0,1202331.004,0.08624845984893126
1284,2013-09-30,18.667,18.427,18.841,17.839,106604.0,1964391.908,0.06640856052051403
1285,2013-10-08,18.597,19.991,20.269,18.597,258965.0,5176969.3149999995,-0.04086839077584914
1286,2013-10-09,19.991,20.176,20.254,19.677,129304.0,2608837.5039999997,-0.040432206343673616
1287,2013-10-10,20.083,20.18,20.753,19.929,129398.0,2611251.64,-0.09588701684836465
1288,2013-10-11,20.18,20.277,20.703,20.025,90769.0,1840523.013,-0.11282352365575621
1289,2013-10-14,20.439,19.832,20.857,19.805,107961.0,2141082.552,-0.04664179104477617
1290,2013-10-15,19.832,19.174,19.925,18.926,140937.0,2702326.0379999997,-0.09063269906169746
1291,2013-10-16,19.077,19.271,19.337,18.574,79886.0,1539483.1060000001,-0.14356666149309338
1292,2013-10-17,19.329,18.245,19.445,18.114,108312.0,1976152.4400000002,-0.07342022768520051
1293,2013-10-18,18.183,18.133,18.416,17.804,72700.0,1318269.0999999999,-0.10444322545255069
1294,2013-10-21,18.23,18.907,19.097,18.183,79997.0,1512503.279,-0.07616376287825677
1295,2013-10-22,18.539,17.348,18.547,17.22,238183.0,4131998.684,0.003343324878948506
1296,2013-10-23,17.348,16.554,17.386,16.516,123925.0,2051454.4499999997,0.050578034682081
1297,2013-10-24,16.608,16.848,16.949,16.562,62366.0,1050742.368,0.0004743833017077925
1298,2013-10-25,16.864,16.326,16.949,16.098,114746.0,1873343.196,0.008431907794965054
1299,2013-10-28,16.485,17.127,17.251,16.481,89083.0,1525724.541,-0.0101045296167247
1300,2013-10-29,17.22,17.406,17.618,16.446,110280.0,1919533.68,0.010574018126888074
1301,2013-10-30,17.212,17.448,17.603,17.173,52779.0,920887.992,-0.027962411184964675
1302,2013-10-31,17.452,16.872,17.456,16.833,53059.0,895211.448,-0.014967036883055118
1303,2013-11-01,16.837,16.624,16.872,16.252,29513.0,490624.11199999996,-0.016226936714946794
1304,2013-11-04,16.639,17.046,17.297,16.639,33729.0,574944.534,-0.019307313016099337
1305,2013-11-05,16.833,17.394,17.437,16.802,41914.0,729052.1159999999,-0.046280326549384854
1306,2013-11-06,17.394,16.964,17.452,16.953,36038.0,611348.632,-0.032434982603054774
1307,2013-11-07,16.957,16.585,16.957,16.562,41175.0,682887.375,0.01860634804815753
1308,2013-11-08,16.446,16.369,16.794,16.252,40964.0,670539.716,0.03995357077402417
1309,2013-11-11,16.369,16.508,16.678,16.036,36682.0,605546.456,0.047800568766261264
1310,2013-11-12,16.527,16.589,16.756,16.45,25158.0,417346.062,0.04089017550208074
1311,2013-11-13,16.581,16.407,16.744,16.369,28227.0,463120.389,0.07035548686244186
1312,2013-11-14,16.175,16.752,16.895,16.098,36844.0,617210.688,0.04432049898044865
1313,2013-11-15,16.674,17.023,17.348,16.674,54126.0,921386.8979999999,0.00017623215649420487
1314,2013-11-18,17.023,17.317,17.41,17.019,45421.0,786555.457,-0.004930680433899881
1315,2013-11-19,17.239,17.259,17.317,16.961,52563.0,907184.817,0.03959712230215828
1316,2013-11-20,17.375,17.313,17.468,17.077,37356.0,646744.428,0.04314676832438047
1317,2013-11-21,17.313,17.413,17.51,17.104,69328.0,1207208.464,0.0182916405493192
1318,2013-11-22,17.549,17.026,17.588,17.026,44518.0,757963.468,0.06752373650999588
1319,2013-11-25,16.957,17.154,17.359,16.957,31977.0,548533.458,0.05605472146542212
1320,2013-11-26,17.251,18.063,18.218,17.104,113744.0,2054557.872,0.022997444728363625
1321,2013-11-27,18.002,18.06,18.323,17.889,79097.0,1428491.8199999998,0.008417140358548236
1322,2013-11-28,18.296,17.87,18.574,17.82,59792.0,1068483.04,-0.002339181286549641
1323,2013-11-29,17.955,18.102,18.172,17.711,50214.0,908973.828,-0.027242524916943345
1324,2013-12-02,18.06,18.218,18.779,17.456,135603.0,2470415.454,-0.017649969758618878
1325,2013-12-03,18.187,18.416,18.555,17.406,74280.0,1367940.48,-0.003166111687319173
1326,2013-12-04,18.319,18.45,18.764,18.315,58973.0,1088051.8499999999,0.01638188228912396
1327,2013-12-05,18.435,17.913,18.621,17.893,56767.0,1016867.2710000001,0.057358701734750994
1328,2013-12-06,17.87,17.568,18.06,17.301,60673.0,1065903.2640000002,0.06298243651415159
1329,2013-12-09,17.878,17.866,17.974,17.723,42121.0,752533.786,0.021842621114533722
1330,2013-12-10,17.855,18.261,18.389,17.754,47933.0,875304.5129999999,-0.0005980861244018199
1331,2013-12-11,18.392,18.737,19.031,18.187,98644.0,1848292.6279999998,-0.035495523794565775
1332,2013-12-12,19.101,18.895,19.12,18.597,94827.0,1791756.165,-0.05293223625596133
1333,2013-12-13,19.081,19.004,19.271,18.868,90071.0,1711709.2840000002,-0.07179487179487187
1334,2013-12-16,18.915,18.245,19.035,18.187,70310.0,1282805.9500000002,-0.029285949325436156
1335,2013-12-17,18.234,18.381,18.493,18.098,40958.0,752848.998,-0.027336956521739175
1336,2013-12-18,18.4,18.423,18.683,18.303,30470.0,561348.8099999999,-0.016539646505594363
1337,2013-12-19,18.501,18.071,18.601,18.017,35803.0,646996.013,-0.007914983118392671
1338,2013-12-20,18.067,17.557,18.18,17.514,50530.0,887155.21,0.03989740666856645
1339,2013-12-23,17.545,17.7,17.831,16.984,47912.0,848042.4,0.02218602561222216
1340,2013-12-24,17.804,17.897,18.137,17.444,42566.0,761803.7019999999,0.031244778613199742
1341,2013-12-25,17.955,18.195,18.323,17.804,43955.0,799761.225,0.02231382247870295
1342,2013-12-26,18.195,17.924,18.284,17.618,45469.0,814986.356,0.023095077545515874
1343,2013-12-27,17.796,18.245,18.269,17.75,56469.0,1030276.905,-0.050880626223091974
1344,2013-12-30,18.396,18.199,18.45,18.033,38687.0,704064.7130000001,-0.04734858828026878
1345,2013-12-31,18.311,18.516,18.686,18.23,60991.0,1129309.356,-0.047144250568982415
1346,2014-01-02,18.454,18.601,18.787,18.45,44920.0,835556.9199999999,-0.04778415863040408
1347,2014-01-03,18.458,18.207,18.567,17.916,75907.0,1382038.749,-0.027803880382510693
1348,2014-01-06,18.091,17.46,18.183,17.379,51274.0,895244.04,0.014686402119449271
1349,2014-01-07,17.363,17.444,17.68,17.22,48227.0,841271.788,0.06370733375121107
1350,2014-01-08,17.549,17.584,17.882,17.491,45831.0,805892.304,0.07466423856134763
1351,2014-01-09,17.572,17.576,18.036,17.313,50499.0,887570.424,0.05750398542473256
1352,2014-01-10,17.564,17.588,18.183,17.375,66939.0,1177323.132,0.09081068763174382
1353,2014-01-13,17.553,17.618,17.858,17.359,38893.0,685216.874,0.08341328517410673
1354,2014-01-14,17.719,18.667,18.667,17.607,104628.0,1953090.8760000002,0.03781490035988622
1355,2014-01-15,18.617,18.884,19.097,18.594,98258.0,1855504.072,0.022256210115500163
1356,2014-01-16,18.961,18.574,19.12,18.489,65664.0,1219643.1360000002,0.04312479810487768
1357,2014-01-17,18.574,19.147,19.464,18.574,108695.0,2081183.1649999998,0.015563795894918409
1358,2014-01-20,19.147,19.197,19.414,18.884,66507.0,1276734.879,-0.010948713919010977
1359,2014-01-21,19.089,19.321,19.395,18.953,60491.0,1168746.611,-0.025412763314528353
1360,2014-01-22,19.321,19.383,19.797,19.232,91197.0,1767671.451,0.06504190446809588
1361,2014-01-23,19.449,19.375,19.681,19.193,61582.0,1193151.25,0.08449032258064526
1362,2014-01-24,19.375,19.445,19.936,19.275,93081.0,1809960.045,0.10440558351927764
1363,2014-01-27,19.271,18.88,19.337,18.733,80336.0,1516743.68,0.12105540897097633
1364,2014-01-28,18.95,18.83,19.131,18.694,43327.0,815847.4099999999,0.11066900100801091
1365,2014-01-29,18.849,20.714,20.714,18.849,182842.0,3787389.1879999996,0.023162327718223574
1366,2014-01-30,20.896,21.012,21.593,20.877,155940.0,3276611.2800000003,-0.012609675408735588
1367,2014-02-07,20.857,21.283,21.573,20.741,99014.0,2107314.9620000003,-0.030684057427043276
1368,2014-02-10,21.314,21.244,22.127,21.132,102436.0,2176150.384,-0.00901911304266556
1369,2014-02-11,21.399,20.935,21.767,20.703,91247.0,1910255.9449999998,0.00515981080693706
1370,2014-02-12,20.931,21.38,21.434,20.629,81796.0,1748798.48,-0.04135250316114847
1371,2014-02-13,21.353,20.594,21.964,20.463,114072.0,2349198.768,0.05958046032825104
1372,2014-02-14,20.594,20.66,20.857,19.735,138019.0,2851472.54,0.02605393452867366
1373,2014-02-17,20.803,21.206,21.287,20.799,65091.0,1380319.746,-0.018418961245383447
1374,2014-02-18,21.391,21.039,21.43,20.896,55601.0,1169789.439,-0.05151197176380817
1375,2014-02-19,20.966,20.47,21.078,20.316,66312.0,1357406.64,-0.04498388199667869
1376,2014-02-20,20.474,21.821,21.902,19.929,122465.0,2672308.765,-0.10665493446950403
1377,2014-02-21,21.593,21.345,21.941,21.167,63504.0,1355492.88,-0.07748241182303217
1378,2014-02-24,21.179,20.997,21.449,20.513,61198.0,1284974.406,-0.05586512358908402
1379,2014-02-25,20.997,19.886,21.798,19.453,130163.0,2588421.418,0.00861413731948324
1380,2014-02-26,19.735,19.553,19.948,19.058,76892.0,1503469.276,-0.015627340356483055
1381,2014-02-27,20.029,19.29,20.486,19.224,88021.0,1697925.0899999999,0.023684751335799614
1382,2014-02-28,19.464,19.538,19.681,19.12,58280.0,1138674.6400000001,-0.007525340432067096
1383,2014-03-03,19.534,19.824,20.083,19.306,59435.0,1178239.4400000002,-0.08993726474278552
1384,2014-03-04,19.925,19.905,20.161,19.677,49185.0,979027.425,-0.09281045751633987
1385,2014-03-05,19.89,19.716,20.238,19.623,45811.0,903209.6760000001,-0.1081150356282361
1386,2014-03-06,19.507,19.925,19.944,19.426,45892.0,914398.1,-0.11213640922768309
1387,2014-03-07,19.94,19.387,20.261,19.275,59804.0,1159420.148,-0.047439324841432096
1388,2014-03-10,19.077,18.133,19.077,17.785,101708.0,1844271.1639999999,0.02234078026008679
1389,2014-03-11,17.994,18.044,18.226,17.781,39071.0,704997.1240000001,0.013300820217246656
1390,2014-03-12,18.044,17.398,18.183,16.639,83234.0,1448105.132,0.02901476695892935
1391,2014-03-13,17.336,17.704,17.781,17.224,43840.0,776143.36,-0.008764985297444072
1392,2014-03-14,17.684,18.172,18.226,17.526,47560.0,864260.3200000001,-0.02965004133370075
1393,2014-03-17,18.145,18.396,18.419,17.998,38708.0,712072.368,-0.0777141645462257
1394,2014-03-18,18.864,18.284,18.961,18.265,54056.0,988359.904,-0.04213114754098368
1395,2014-03-19,18.3,17.839,18.47,17.646,49528.0,883529.992,0.0073401692161148
1396,2014-03-20,17.847,17.529,18.11,17.529,36811.0,645260.019,0.026499143346659038
1397,2014-03-21,17.51,17.607,17.793,16.659,61648.0,1085436.336,-0.010862729403693372
1398,2014-03-24,17.491,17.398,17.607,17.143,35040.0,609625.92,0.004441624365482344
1399,2014-03-25,17.336,17.529,17.707,17.297,23462.0,411265.398,-0.003305031625733701
1400,2014-03-26,17.549,17.978,18.149,17.545,43974.0,790564.572,-0.02273490872438111
1401,2014-03-27,17.858,17.974,18.443,17.858,49247.0,885165.578,-0.02478970530889646
1402,2014-03-28,17.951,17.301,17.955,16.821,49699.0,859842.399,0.04092249002947823
1403,2014-03-31,17.301,17.413,17.607,17.189,24006.0,418016.478,0.04673381294964041
1404,2014-04-01,17.375,17.491,17.568,17.259,25241.0,441490.331,0.03083750568957666
1405,2014-04-02,17.576,17.452,17.599,17.266,20169.0,351989.38800000004,0.04007285974499064
1406,2014-04-03,17.568,17.506,17.913,17.448,33823.0,592105.438,0.05699600228440871
1407,2014-04-04,17.51,18.009,18.048,17.51,37051.0,667251.459,0.024958310172318088
1408,2014-04-08,17.99,18.187,18.334,17.649,42385.0,770855.995,-0.005087527352297561
1409,2014-04-09,18.28,18.118,18.361,18.033,45081.0,816777.558,-0.018399516669412863
1410,2014-04-10,18.207,18.272,18.745,18.199,55568.0,1015338.4959999999,-0.017090770983668846
1411,2014-04-11,18.431,18.508,18.563,18.272,35337.0,654017.196,-0.038685973633023396
1412,2014-04-14,18.508,18.439,18.648,18.187,29057.0,535782.023,-0.0782004667064633
1413,2014-04-15,18.427,18.187,18.427,18.056,29491.0,536352.817,-0.06704896338773692
1414,2014-04-16,18.136,17.872,18.466,17.772,47986.0,857605.792,-0.0765161218466337
1415,2014-04-17,17.957,18.116,18.38,17.911,64275.0,1164405.9,-0.1006292779863105
1416,2014-04-18,18.116,17.792,18.116,17.786,52535.0,934702.7200000001,-0.07826730418943528
1417,2014-04-21,17.568,16.986,17.568,16.96,110203.0,1871908.158,-0.03193307017027036
1418,2014-04-22,16.973,16.92,17.303,16.715,57738.0,976926.9600000001,-0.015997638724911445
1419,2014-04-23,16.94,16.583,17.099,16.517,64931.0,1076750.7729999998,-0.0011494252873563982
1420,2014-04-24,16.53,16.293,16.61,16.101,81766.0,1332213.4379999998,0.024564232988028012
1421,2014-04-25,16.121,16.193,16.55,16.121,47606.0,770883.9580000001,0.05616361248358248
1422,2014-04-28,15.989,16.431,16.682,15.89,66829.0,1098067.299,0.00442853676292132
1423,2014-04-29,16.484,16.669,16.999,16.418,75446.0,1257609.374,-0.019848884624610208
1424,2014-04-30,16.676,16.511,16.676,16.207,49480.0,816964.2799999999,-0.027964003140665383
1425,2014-05-05,16.557,16.517,16.616,16.154,65559.0,1082838.003,-0.014754792283969254
1426,2014-05-06,16.537,16.887,17.079,16.511,109337.0,1846373.919,-0.04550314839016267
